,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
1297,Jeevesh8/bert_ft_qqp-39,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-39,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.78422927856445,-0.4552993687731574
1298,Jeevesh8/bert_ft_cola-60,tweet_eval/sentiment,Jeevesh8/bert_ft_cola-60,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.83921146392822,-0.4609744953723244
1299,navsad/navid_test_bert,tweet_eval/sentiment,navsad/navid_test_bert,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,44.5686137676239,-0.4655824508696258
1300,Alassea/glue_sst_classifier,tweet_eval/sentiment,Alassea/glue_sst_classifier,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,52.216384172439575,-0.4234731334583661
1301,bert-base-cased,tweet_eval/sentiment,bert-base-cased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,84.29951477050781,-0.4521684622859825
1302,Jeevesh8/lecun_feather_berts-8,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-8,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.9643075466156,-0.4322757796932739
1303,navteca/quora-roberta-base,tweet_eval/sentiment,navteca/quora-roberta-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.46740508079529,-0.5195458914797036
1304,IMSyPP/hate_speech_nl,tweet_eval/sentiment,IMSyPP/hate_speech_nl,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,44.462252140045166,-0.5627196137402759
1305,morenolq/SumTO_FNS2020,tweet_eval/sentiment,morenolq/SumTO_FNS2020,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,53.062663555145264,-0.5067360558431425
1306,roberta-large,tweet_eval/sentiment,roberta-large,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,121.17550134658812,-0.4270105572078121
1307,connectivity/bert_ft_qqp-94,tweet_eval/sentiment,connectivity/bert_ft_qqp-94,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,51.3381769657135,-0.4716287323658776
1308,w11wo/sundanese-bert-base-emotion-classifier,tweet_eval/sentiment,w11wo/sundanese-bert-base-emotion-classifier,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,44.53126311302185,-0.5690720663133331
1309,vinai/bertweet-covid19-base-cased,tweet_eval/sentiment,vinai/bertweet-covid19-base-cased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,39.1556670665741,-0.4203175246503804
1310,Jeevesh8/bert_ft_cola-88,tweet_eval/sentiment,Jeevesh8/bert_ft_cola-88,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.78494048118591,-0.4579507262363405
1311,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,tweet_eval/sentiment,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.61573910713196,-0.4568263801489379
1312,korca/bae-roberta-base-boolq,tweet_eval/sentiment,korca/bae-roberta-base-boolq,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,47.58570146560669,-0.4850503661219401
1313,anferico/bert-for-patents,tweet_eval/sentiment,anferico/bert-for-patents,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,129.41837525367737,-0.5099564339763154
1314,Jeevesh8/lecun_feather_berts-7,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-7,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,86.1168463230133,-0.4309667043197973
1315,waboucay/camembert-base-finetuned-xnli_fr-finetuned-nli-rua_wl,tweet_eval/sentiment,waboucay/camembert-base-finetuned-xnli_fr-finetuned-nli-rua_wl,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,51.56714177131653,-0.5971305936208973
1316,aychang/bert-base-cased-trec-coarse,tweet_eval/sentiment,aychang/bert-base-cased-trec-coarse,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,52.38181948661804,-0.4693553851571968
1317,bert-large-uncased,tweet_eval/sentiment,bert-large-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,158.05763602256775,-0.4388887278610148
1318,ishan/bert-base-uncased-mnli,tweet_eval/sentiment,ishan/bert-base-uncased-mnli,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.92539143562317,-0.4333044510171343
1319,matthewburke/korean_sentiment,tweet_eval/sentiment,matthewburke/korean_sentiment,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,67.7502088546753,-0.5342121984473329
1320,socialmediaie/TRAC2020_IBEN_B_bert-base-multilingual-uncased,tweet_eval/sentiment,socialmediaie/TRAC2020_IBEN_B_bert-base-multilingual-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.54171061515808,-0.4940182612060668
1321,mrm8488/codebert-base-finetuned-detect-insecure-code,tweet_eval/sentiment,mrm8488/codebert-base-finetuned-detect-insecure-code,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,33.67809700965881,-0.5011022345776555
1322,connectivity/bert_ft_qqp-96,tweet_eval/sentiment,connectivity/bert_ft_qqp-96,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.60987091064453,-0.4567078219344107
1323,cross-encoder/quora-roberta-base,tweet_eval/sentiment,cross-encoder/quora-roberta-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,76.85018348693848,-0.5195587854481719
1324,cardiffnlp/bertweet-base-stance-climate,tweet_eval/sentiment,cardiffnlp/bertweet-base-stance-climate,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.00435733795166,-0.4537885678311507
1325,cointegrated/roberta-base-formality,tweet_eval/sentiment,cointegrated/roberta-base-formality,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.305866956710815,-0.5044675321102902
1326,XSY/albert-base-v2-imdb-calssification,tweet_eval/sentiment,XSY/albert-base-v2-imdb-calssification,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.347792625427246,-0.4478865999158946
1327,fabriceyhc/bert-base-uncased-imdb,tweet_eval/sentiment,fabriceyhc/bert-base-uncased-imdb,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.99846577644348,-0.4593034855117953
1328,zenkri/autotrain-Arabic_Poetry_by_Subject-920730230,tweet_eval/sentiment,zenkri/autotrain-Arabic_Poetry_by_Subject-920730230,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.66429710388184,-0.4871993785160073
1329,bondi/bert-semaphore-prediction-w4,tweet_eval/sentiment,bondi/bert-semaphore-prediction-w4,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,44.16309022903442,-0.5404912660116858
1330,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,tweet_eval/sentiment,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.24787378311157,-0.5487594032945885
1331,M47Labs/spanish_news_classification_headlines_untrained,tweet_eval/sentiment,M47Labs/spanish_news_classification_headlines_untrained,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,55.84744572639465,-0.5269405315367264
1332,classla/bcms-bertic-parlasent-bcs-ter,tweet_eval/sentiment,classla/bcms-bertic-parlasent-bcs-ter,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,57.09138536453247,-0.4873595024069374
1333,anvay/finetuning-cardiffnlp-sentiment-model,tweet_eval/sentiment,anvay/finetuning-cardiffnlp-sentiment-model,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.85968375205994,-0.32058615006239
1334,elozano/tweet_offensive_eval,tweet_eval/sentiment,elozano/tweet_offensive_eval,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.071685791015625,-0.5663471697532086
1335,CAMeL-Lab/bert-base-arabic-camelbert-da-sentiment,tweet_eval/sentiment,CAMeL-Lab/bert-base-arabic-camelbert-da-sentiment,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,67.75468301773071,-0.5588158430322968
1336,gchhablani/bert-base-cased-finetuned-rte,tweet_eval/sentiment,gchhablani/bert-base-cased-finetuned-rte,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,53.150920152664185,-0.4559156874703124
1337,ali2066/DistilBERTFINAL_ctxSentence_TRAIN_editorials_TEST_NULL_second_train_set_null_False,tweet_eval/sentiment,ali2066/DistilBERTFINAL_ctxSentence_TRAIN_editorials_TEST_NULL_second_train_set_null_False,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,46.73415017127991,-0.4533579337131052
1338,emrecan/bert-base-multilingual-cased-snli_tr,tweet_eval/sentiment,emrecan/bert-base-multilingual-cased-snli_tr,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,37.300474882125854,-0.4870700799341547
1339,Raychanan/COVID_RandomOver,tweet_eval/sentiment,Raychanan/COVID_RandomOver,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,57.641160011291504,-0.6090685634663496
1340,boychaboy/MNLI_roberta-base,tweet_eval/sentiment,boychaboy/MNLI_roberta-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,81.9931092262268,-0.4260882825780047
1341,joebobby/finetuning-sentiment-model-5000-samples3,tweet_eval/sentiment,joebobby/finetuning-sentiment-model-5000-samples3,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.75362014770508,-0.4197271977327899
1342,Jeevesh8/feather_berts_92,tweet_eval/sentiment,Jeevesh8/feather_berts_92,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.00407338142395,-0.4311719050729392
1343,Monsia/camembert-fr-covid-tweet-classification,tweet_eval/sentiment,Monsia/camembert-fr-covid-tweet-classification,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.80730748176575,-0.4925015976106465
1344,mrm8488/electricidad-base-finetuned-pawsx-es,tweet_eval/sentiment,mrm8488/electricidad-base-finetuned-pawsx-es,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,55.913052558898926,-0.55294044879625
1345,Guscode/DKbert-hatespeech-detection,tweet_eval/sentiment,Guscode/DKbert-hatespeech-detection,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,45.07089424133301,-0.5314648074800605
1346,manueltonneau/bert-twitter-en-is-hired,tweet_eval/sentiment,manueltonneau/bert-twitter-en-is-hired,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,35.79579401016235,-0.4460986358660152
1347,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,tweet_eval/sentiment,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,65.39091324806213,-0.5690839710464659
1348,ChrisUPM/BioBERT_Re_trained,tweet_eval/sentiment,ChrisUPM/BioBERT_Re_trained,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,46.39943552017212,-0.5083026924120327
1349,kyleinincubated/autonlp-cat333-624217911,tweet_eval/sentiment,kyleinincubated/autonlp-cat333-624217911,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,51.30558204650879,-0.5426505518839547
1350,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,tweet_eval/sentiment,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,46.21217584609985,-0.5250129827867563
1351,gchhablani/bert-base-cased-finetuned-wnli,tweet_eval/sentiment,gchhablani/bert-base-cased-finetuned-wnli,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,51.612855434417725,-0.4525388067593479
1352,fgaim/tiroberta-geezswitch,tweet_eval/sentiment,fgaim/tiroberta-geezswitch,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,150.3596785068512,-0.5540273591555621
1353,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,tweet_eval/sentiment,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,79.91596817970276,-0.6052228756259075
1354,crcb/isear_bert,ag_news,crcb/isear_bert,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,228.4068727493286,0.073928999337713
1355,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,ag_news,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,235.7603771686554,0.0996447649693956
1356,Jeevesh8/init_bert_ft_qqp-49,ag_news,Jeevesh8/init_bert_ft_qqp-49,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,221.0749084949493,0.0609136614507017
1357,connectivity/cola_6ep_ft-22,ag_news,connectivity/cola_6ep_ft-22,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,222.4608609676361,0.1347486637457734
1358,vesteinn/XLMR-ENIS-finetuned-cola,ag_news,vesteinn/XLMR-ENIS-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,242.76142930984497,-0.0841131870308948
1359,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,ag_news,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,299.19767212867737,-0.3264070716659516
1360,isakbos/Q8BERT_COLA_L_512,ag_news,isakbos/Q8BERT_COLA_L_512,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,221.7809677124024,-0.3317551770981242
1361,connectivity/bert_ft_qqp-7,ag_news,connectivity/bert_ft_qqp-7,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,221.21670985221863,0.0426619657383932
1362,Jeevesh8/init_bert_ft_qqp-33,dbpedia_14,Jeevesh8/init_bert_ft_qqp-33,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,dbpedia_14,1378.0288298130035,0.9777266238309644
1363,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,ag_news,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,299.0906448364258,-0.1244445080965991
1364,Jeevesh8/bert_ft_qqp-40,ag_news,Jeevesh8/bert_ft_qqp-40,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,225.16957449913025,0.07347710732114
1365,Jeevesh8/bert_ft_qqp-88,ag_news,Jeevesh8/bert_ft_qqp-88,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,226.13889956474304,0.0829577136796388
1366,Recognai/bert-base-spanish-wwm-cased-xnli,ag_news,Recognai/bert-base-spanish-wwm-cased-xnli,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,325.110910654068,-0.1930408055769998
1367,oferweintraub/bert-base-finance-sentiment-noisy-search,ag_news,oferweintraub/bert-base-finance-sentiment-noisy-search,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,226.57398533821103,-0.0339178959246471
1368,saattrupdan/job-listing-relevance-model,ag_news,saattrupdan/job-listing-relevance-model,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,230.6669328212738,0.1088524822548042
1369,Alireza1044/albert-base-v2-qnli,ag_news,Alireza1044/albert-base-v2-qnli,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,266.88463401794434,-0.0419694294308916
1370,jb2k/bert-base-multilingual-cased-language-detection,ag_news,jb2k/bert-base-multilingual-cased-language-detection,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,246.2034797668457,-0.0362914069864821
1371,18811449050/bert_finetuning_test,ag_news,18811449050/bert_finetuning_test,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,206.4248473644257,-0.0042690111443423
1372,connectivity/bert_ft_qqp-25,ag_news,connectivity/bert_ft_qqp-25,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,219.9471981525421,0.0884476753985551
1373,AnonymousSub/dummy_2,ag_news,AnonymousSub/dummy_2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,246.1692771911621,-0.1623337370994585
1374,Jeevesh8/init_bert_ft_qqp-28,ag_news,Jeevesh8/init_bert_ft_qqp-28,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,215.73236632347107,0.0530706937433463
1375,Jeevesh8/init_bert_ft_qqp-24,ag_news,Jeevesh8/init_bert_ft_qqp-24,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,219.8747317790985,0.0685835999727348
1376,albert-base-v2,ag_news,albert-base-v2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,263.24007081985474,0.0915755143407915
1377,finiteautomata/betonews-tweetcontext,ag_news,finiteautomata/betonews-tweetcontext,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,334.1015160083771,-0.1352329198176565
1378,connectivity/bert_ft_qqp-1,ag_news,connectivity/bert_ft_qqp-1,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,217.19657397270203,0.0934979829119176
1379,roberta-large,ag_news,roberta-large,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,666.6617724895477,0.1848340728225336
1380,bert-large-uncased,ag_news,bert-large-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,700.3182747364044,0.176256492499664
1381,Jeevesh8/lecun_feather_berts-7,ag_news,Jeevesh8/lecun_feather_berts-7,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,217.5724048614502,0.0625906002851242
1382,anferico/bert-for-patents,ag_news,anferico/bert-for-patents,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,714.5434379577637,-0.0688667532386177
1383,morenolq/SumTO_FNS2020,ag_news,morenolq/SumTO_FNS2020,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,235.4546954631805,-0.0826726684990331
1384,IMSyPP/hate_speech_nl,ag_news,IMSyPP/hate_speech_nl,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,330.8094847202301,-0.243322109841285
1385,matthewburke/korean_sentiment,ag_news,matthewburke/korean_sentiment,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,357.6232120990753,-0.3480288736294921
1386,cross-encoder/quora-roberta-base,ag_news,cross-encoder/quora-roberta-base,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,ag_news,222.5173876285553,-0.4054077931357794
